NeuralNetwork(
  (linear_afunc_stack): Sequential(
    (0): BatchNorm1d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (1): Linear(in_features=5, out_features=200, bias=True)
Epoch 162/200, Iteration 16/25, Loss: 0.0213
Epoch 162/200, Iteration 17/25, Loss: 0.0084
Epoch 162/200, Iteration 18/25, Loss: 0.0116
Epoch 162/200, Iteration 19/25, Loss: 0.0149
Epoch 162/200, Iteration 20/25, Loss: 0.0247
Epoch 162/200, Iteration 21/25, Loss: 0.0112
Epoch 162/200, Iteration 22/25, Loss: 0.0069
Epoch 162/200, Iteration 23/25, Loss: 0.0255
Epoch 162/200, Iteration 24/25, Loss: 0.0146
Epoch 162/200, Iteration 25/25, Loss: 0.0261
Train Error:
 Accuracy: 96.88%, Avg loss: 0.006506, MRE: 0.482737
Test Error:
 Accuracy: 94.0%, Avg loss: 0.007212, MRE: 1.947508
Epoch 163/200, Iteration 1/25, Loss: 0.0092
Epoch 163/200, Iteration 2/25, Loss: 0.0182
Epoch 163/200, Iteration 3/25, Loss: 0.0100
Epoch 163/200, Iteration 4/25, Loss: 0.0196
Epoch 163/200, Iteration 5/25, Loss: 0.0135
Epoch 163/200, Iteration 6/25, Loss: 0.0178
Epoch 163/200, Iteration 7/25, Loss: 0.0103
Epoch 163/200, Iteration 8/25, Loss: 0.0108
Epoch 163/200, Iteration 9/25, Loss: 0.0201
Epoch 163/200, Iteration 10/25, Loss: 0.0146
Epoch 163/200, Iteration 11/25, Loss: 0.0126
Epoch 163/200, Iteration 12/25, Loss: 0.0124
Epoch 163/200, Iteration 13/25, Loss: 0.0126
Epoch 163/200, Iteration 14/25, Loss: 0.0204
Epoch 163/200, Iteration 15/25, Loss: 0.0118
Epoch 163/200, Iteration 16/25, Loss: 0.0098
Epoch 163/200, Iteration 17/25, Loss: 0.0140
Epoch 163/200, Iteration 18/25, Loss: 0.0133
Epoch 163/200, Iteration 19/25, Loss: 0.0071
Epoch 163/200, Iteration 20/25, Loss: 0.0199
Epoch 163/200, Iteration 21/25, Loss: 0.0060
Epoch 163/200, Iteration 22/25, Loss: 0.0102
Epoch 163/200, Iteration 23/25, Loss: 0.0186
Epoch 163/200, Iteration 24/25, Loss: 0.0077
Epoch 163/200, Iteration 25/25, Loss: 0.0094
Train Error:
 Accuracy: 87.38%, Avg loss: 0.006466, MRE: 0.519840
Test Error:
 Accuracy: 81.5%, Avg loss: 0.007209, MRE: 1.859877
Epoch 164/200, Iteration 1/25, Loss: 0.0175
Epoch 164/200, Iteration 2/25, Loss: 0.0140
Epoch 164/200, Iteration 3/25, Loss: 0.0066
Epoch 164/200, Iteration 4/25, Loss: 0.0128
Epoch 164/200, Iteration 5/25, Loss: 0.0097
Epoch 164/200, Iteration 6/25, Loss: 0.0104
Epoch 164/200, Iteration 7/25, Loss: 0.0112
Epoch 164/200, Iteration 8/25, Loss: 0.0091
Epoch 164/200, Iteration 9/25, Loss: 0.0087
Epoch 164/200, Iteration 10/25, Loss: 0.0220
Epoch 164/200, Iteration 11/25, Loss: 0.0111
Epoch 164/200, Iteration 12/25, Loss: 0.0100
Epoch 164/200, Iteration 13/25, Loss: 0.0075
Epoch 164/200, Iteration 14/25, Loss: 0.0148
Epoch 164/200, Iteration 15/25, Loss: 0.0093
Epoch 164/200, Iteration 16/25, Loss: 0.0192
Epoch 164/200, Iteration 17/25, Loss: 0.0282
Epoch 164/200, Iteration 18/25, Loss: 0.0127
Epoch 164/200, Iteration 19/25, Loss: 0.0163
Epoch 164/200, Iteration 20/25, Loss: 0.0104
Epoch 164/200, Iteration 21/25, Loss: 0.0219
Epoch 164/200, Iteration 22/25, Loss: 0.0101
Epoch 164/200, Iteration 23/25, Loss: 0.0090
Epoch 164/200, Iteration 24/25, Loss: 0.0133
Epoch 164/200, Iteration 25/25, Loss: 0.0064
Train Error:
 Accuracy: 89.12%, Avg loss: 0.006343, MRE: 0.498007
Test Error:
 Accuracy: 84.0%, Avg loss: 0.007063, MRE: 1.913277
Epoch 165/200, Iteration 1/25, Loss: 0.0151
Epoch 165/200, Iteration 2/25, Loss: 0.0124
Epoch 165/200, Iteration 3/25, Loss: 0.0080
Epoch 165/200, Iteration 4/25, Loss: 0.0194
Epoch 165/200, Iteration 5/25, Loss: 0.0100
Epoch 165/200, Iteration 6/25, Loss: 0.0121
Epoch 165/200, Iteration 7/25, Loss: 0.0176
Epoch 165/200, Iteration 8/25, Loss: 0.0085
Epoch 165/200, Iteration 9/25, Loss: 0.0098
Epoch 165/200, Iteration 10/25, Loss: 0.0270
Epoch 165/200, Iteration 11/25, Loss: 0.0119
Epoch 165/200, Iteration 12/25, Loss: 0.0091
Epoch 165/200, Iteration 13/25, Loss: 0.0284
Epoch 165/200, Iteration 14/25, Loss: 0.0319
Epoch 165/200, Iteration 15/25, Loss: 0.0065
Epoch 165/200, Iteration 16/25, Loss: 0.0112
Epoch 165/200, Iteration 17/25, Loss: 0.0075
Epoch 165/200, Iteration 18/25, Loss: 0.0131
Epoch 165/200, Iteration 19/25, Loss: 0.0294
Epoch 165/200, Iteration 20/25, Loss: 0.0196
Epoch 165/200, Iteration 21/25, Loss: 0.0266
Epoch 165/200, Iteration 22/25, Loss: 0.0114
Epoch 165/200, Iteration 23/25, Loss: 0.0216
Epoch 165/200, Iteration 24/25, Loss: 0.0118
Epoch 165/200, Iteration 25/25, Loss: 0.0071
Train Error:
 Accuracy: 89.88%, Avg loss: 0.006345, MRE: 0.534299
Test Error:
 Accuracy: 88.5%, Avg loss: 0.006853, MRE: 1.834530
Epoch 166/200, Iteration 1/25, Loss: 0.0085
Epoch 166/200, Iteration 2/25, Loss: 0.0110
Epoch 166/200, Iteration 3/25, Loss: 0.0097
Epoch 166/200, Iteration 4/25, Loss: 0.0144
Epoch 166/200, Iteration 5/25, Loss: 0.0123
Epoch 166/200, Iteration 6/25, Loss: 0.0185
Epoch 166/200, Iteration 7/25, Loss: 0.0099
Epoch 166/200, Iteration 8/25, Loss: 0.0094
Epoch 166/200, Iteration 9/25, Loss: 0.0122
Epoch 166/200, Iteration 10/25, Loss: 0.0259
Epoch 166/200, Iteration 11/25, Loss: 0.0140
Epoch 166/200, Iteration 12/25, Loss: 0.0178
Epoch 166/200, Iteration 13/25, Loss: 0.0280
Epoch 166/200, Iteration 14/25, Loss: 0.0065
Epoch 166/200, Iteration 15/25, Loss: 0.0078
Epoch 166/200, Iteration 16/25, Loss: 0.0088
Epoch 166/200, Iteration 17/25, Loss: 0.0073
Epoch 166/200, Iteration 18/25, Loss: 0.0143
Epoch 166/200, Iteration 19/25, Loss: 0.0048
Epoch 166/200, Iteration 20/25, Loss: 0.0087
Epoch 166/200, Iteration 21/25, Loss: 0.0125
Epoch 166/200, Iteration 22/25, Loss: 0.0096
Epoch 166/200, Iteration 23/25, Loss: 0.0287
Epoch 166/200, Iteration 24/25, Loss: 0.0192
Epoch 166/200, Iteration 25/25, Loss: 0.0115
Train Error:
 Accuracy: 90.25%, Avg loss: 0.006398, MRE: 0.527514
Test Error:
 Accuracy: 87.0%, Avg loss: 0.006981, MRE: 1.876203
Epoch 167/200, Iteration 1/25, Loss: 0.0199
Epoch 167/200, Iteration 2/25, Loss: 0.0127
Epoch 167/200, Iteration 3/25, Loss: 0.0119
Epoch 167/200, Iteration 4/25, Loss: 0.0177
Epoch 167/200, Iteration 5/25, Loss: 0.0109
Epoch 167/200, Iteration 6/25, Loss: 0.0157
Epoch 167/200, Iteration 7/25, Loss: 0.0064
Epoch 167/200, Iteration 8/25, Loss: 0.0335
Epoch 167/200, Iteration 9/25, Loss: 0.0302
Epoch 167/200, Iteration 10/25, Loss: 0.0072
Epoch 167/200, Iteration 11/25, Loss: 0.0102
Epoch 167/200, Iteration 12/25, Loss: 0.0187
Epoch 167/200, Iteration 13/25, Loss: 0.0070
Epoch 167/200, Iteration 14/25, Loss: 0.0084
Epoch 167/200, Iteration 15/25, Loss: 0.0074
Epoch 167/200, Iteration 16/25, Loss: 0.0288
Epoch 167/200, Iteration 17/25, Loss: 0.0106
Epoch 167/200, Iteration 18/25, Loss: 0.0074
Epoch 167/200, Iteration 19/25, Loss: 0.0067
Epoch 167/200, Iteration 20/25, Loss: 0.0060
Epoch 167/200, Iteration 21/25, Loss: 0.0081
Epoch 167/200, Iteration 22/25, Loss: 0.0159
Epoch 167/200, Iteration 23/25, Loss: 0.0102
Epoch 167/200, Iteration 24/25, Loss: 0.0263
Epoch 167/200, Iteration 25/25, Loss: 0.0168
Train Error:
 Accuracy: 96.25%, Avg loss: 0.006319, MRE: 0.473559
Test Error:
 Accuracy: 92.5%, Avg loss: 0.007073, MRE: 1.994559
Epoch 168/200, Iteration 1/25, Loss: 0.0081
Epoch 168/200, Iteration 2/25, Loss: 0.0155
Epoch 168/200, Iteration 3/25, Loss: 0.0129
Epoch 168/200, Iteration 4/25, Loss: 0.0084
Epoch 168/200, Iteration 5/25, Loss: 0.0280
Epoch 168/200, Iteration 6/25, Loss: 0.0166
Epoch 168/200, Iteration 7/25, Loss: 0.0190
Epoch 168/200, Iteration 8/25, Loss: 0.0105
Epoch 168/200, Iteration 9/25, Loss: 0.0122
Epoch 168/200, Iteration 10/25, Loss: 0.0069
Epoch 168/200, Iteration 11/25, Loss: 0.0195
Epoch 168/200, Iteration 12/25, Loss: 0.0252
Epoch 168/200, Iteration 13/25, Loss: 0.0143
Epoch 168/200, Iteration 14/25, Loss: 0.0278
Epoch 168/200, Iteration 15/25, Loss: 0.0251
Epoch 168/200, Iteration 16/25, Loss: 0.0072
Epoch 168/200, Iteration 17/25, Loss: 0.0424
Epoch 168/200, Iteration 18/25, Loss: 0.0109
Epoch 168/200, Iteration 19/25, Loss: 0.0127
Epoch 168/200, Iteration 20/25, Loss: 0.0070
Epoch 168/200, Iteration 21/25, Loss: 0.0240
Epoch 168/200, Iteration 22/25, Loss: 0.0139
Epoch 168/200, Iteration 23/25, Loss: 0.0167
Epoch 168/200, Iteration 24/25, Loss: 0.0122
Epoch 168/200, Iteration 25/25, Loss: 0.0106
Train Error:
 Accuracy: 92.25%, Avg loss: 0.006202, MRE: 0.502214
Test Error:
 Accuracy: 88.5%, Avg loss: 0.006768, MRE: 1.870944
Epoch 169/200, Iteration 1/25, Loss: 0.0081
Epoch 169/200, Iteration 2/25, Loss: 0.0138
Epoch 169/200, Iteration 3/25, Loss: 0.0392
Epoch 169/200, Iteration 4/25, Loss: 0.0133
Epoch 169/200, Iteration 5/25, Loss: 0.0118
Epoch 169/200, Iteration 6/25, Loss: 0.0115
Epoch 169/200, Iteration 7/25, Loss: 0.0068
Epoch 169/200, Iteration 8/25, Loss: 0.0177
Epoch 169/200, Iteration 9/25, Loss: 0.0064
Epoch 169/200, Iteration 10/25, Loss: 0.0091
Epoch 169/200, Iteration 11/25, Loss: 0.0062
Epoch 169/200, Iteration 12/25, Loss: 0.0073
Epoch 169/200, Iteration 13/25, Loss: 0.0119
Epoch 169/200, Iteration 14/25, Loss: 0.0100
Epoch 169/200, Iteration 15/25, Loss: 0.0086
Epoch 169/200, Iteration 16/25, Loss: 0.0075
Epoch 169/200, Iteration 17/25, Loss: 0.0243
Epoch 169/200, Iteration 18/25, Loss: 0.0137
Epoch 169/200, Iteration 19/25, Loss: 0.0139
Epoch 169/200, Iteration 20/25, Loss: 0.0152
Epoch 169/200, Iteration 21/25, Loss: 0.0159
Epoch 169/200, Iteration 22/25, Loss: 0.0121
Epoch 169/200, Iteration 23/25, Loss: 0.0077
Epoch 169/200, Iteration 24/25, Loss: 0.0095
Epoch 169/200, Iteration 25/25, Loss: 0.0171
Train Error:
 Accuracy: 91.38%, Avg loss: 0.006225, MRE: 0.470989
Test Error:
 Accuracy: 90.0%, Avg loss: 0.006923, MRE: 1.997327
Epoch 170/200, Iteration 1/25, Loss: 0.0194
Epoch 170/200, Iteration 2/25, Loss: 0.0084
Epoch 170/200, Iteration 3/25, Loss: 0.0150
Epoch 170/200, Iteration 4/25, Loss: 0.0088
Epoch 170/200, Iteration 5/25, Loss: 0.0202
Epoch 170/200, Iteration 6/25, Loss: 0.0056
Epoch 170/200, Iteration 7/25, Loss: 0.0275
Epoch 170/200, Iteration 8/25, Loss: 0.0072
Epoch 170/200, Iteration 9/25, Loss: 0.0216
Epoch 170/200, Iteration 10/25, Loss: 0.0276
Epoch 170/200, Iteration 11/25, Loss: 0.0071
Epoch 170/200, Iteration 12/25, Loss: 0.0070
Epoch 170/200, Iteration 13/25, Loss: 0.0114
Epoch 170/200, Iteration 14/25, Loss: 0.0103
Epoch 170/200, Iteration 15/25, Loss: 0.0090
Epoch 170/200, Iteration 16/25, Loss: 0.0069
Epoch 170/200, Iteration 17/25, Loss: 0.0203
Epoch 170/200, Iteration 18/25, Loss: 0.0131
Epoch 170/200, Iteration 19/25, Loss: 0.0235
Epoch 170/200, Iteration 20/25, Loss: 0.0223
Epoch 170/200, Iteration 21/25, Loss: 0.0112
Epoch 170/200, Iteration 22/25, Loss: 0.0186
Epoch 170/200, Iteration 23/25, Loss: 0.0235
Epoch 170/200, Iteration 24/25, Loss: 0.0103
Epoch 170/200, Iteration 25/25, Loss: 0.0123
Train Error:
 Accuracy: 92.5%, Avg loss: 0.006127, MRE: 0.479465
Test Error:
 Accuracy: 92.0%, Avg loss: 0.006730, MRE: 1.918958
Epoch 171/200, Iteration 1/25, Loss: 0.0079
Epoch 171/200, Iteration 2/25, Loss: 0.0195
Epoch 171/200, Iteration 3/25, Loss: 0.0073
Epoch 171/200, Iteration 4/25, Loss: 0.0128
Epoch 171/200, Iteration 5/25, Loss: 0.0080
Epoch 171/200, Iteration 6/25, Loss: 0.0102
Epoch 171/200, Iteration 7/25, Loss: 0.0102
Epoch 171/200, Iteration 8/25, Loss: 0.0110
Epoch 171/200, Iteration 9/25, Loss: 0.0272
Epoch 171/200, Iteration 10/25, Loss: 0.0092
Epoch 171/200, Iteration 11/25, Loss: 0.0066
Epoch 171/200, Iteration 12/25, Loss: 0.0087
Epoch 171/200, Iteration 13/25, Loss: 0.0089
Epoch 171/200, Iteration 14/25, Loss: 0.0123
Epoch 171/200, Iteration 15/25, Loss: 0.0157
Epoch 171/200, Iteration 16/25, Loss: 0.0327
Epoch 171/200, Iteration 17/25, Loss: 0.0138
Epoch 171/200, Iteration 18/25, Loss: 0.0181
Epoch 171/200, Iteration 19/25, Loss: 0.0088
Epoch 171/200, Iteration 20/25, Loss: 0.0111
Epoch 171/200, Iteration 21/25, Loss: 0.0358
Epoch 171/200, Iteration 22/25, Loss: 0.0170
Epoch 171/200, Iteration 23/25, Loss: 0.0455
Epoch 171/200, Iteration 24/25, Loss: 0.0401
Epoch 171/200, Iteration 25/25, Loss: 0.0068
Train Error:
 Accuracy: 88.75%, Avg loss: 0.006512, MRE: 0.553662
Test Error:
 Accuracy: 86.0%, Avg loss: 0.007047, MRE: 1.753667
Epoch 172/200, Iteration 1/25, Loss: 0.0119
Epoch 172/200, Iteration 2/25, Loss: 0.0081
Epoch 172/200, Iteration 3/25, Loss: 0.0144
Epoch 172/200, Iteration 4/25, Loss: 0.0103
Epoch 172/200, Iteration 5/25, Loss: 0.0140
Epoch 172/200, Iteration 6/25, Loss: 0.0076
Epoch 172/200, Iteration 7/25, Loss: 0.0109
Epoch 172/200, Iteration 8/25, Loss: 0.0120
Epoch 172/200, Iteration 9/25, Loss: 0.0082
Epoch 172/200, Iteration 10/25, Loss: 0.0132
Epoch 172/200, Iteration 11/25, Loss: 0.0068
Epoch 172/200, Iteration 12/25, Loss: 0.0178
Epoch 172/200, Iteration 13/25, Loss: 0.0169
Epoch 172/200, Iteration 14/25, Loss: 0.0166
Epoch 172/200, Iteration 15/25, Loss: 0.0232
Epoch 172/200, Iteration 16/25, Loss: 0.0099
Epoch 172/200, Iteration 17/25, Loss: 0.0164
Epoch 172/200, Iteration 18/25, Loss: 0.0098
Epoch 172/200, Iteration 19/25, Loss: 0.0166
Epoch 172/200, Iteration 20/25, Loss: 0.0149
Epoch 172/200, Iteration 21/25, Loss: 0.0102
Epoch 172/200, Iteration 22/25, Loss: 0.0157
Epoch 172/200, Iteration 23/25, Loss: 0.0068
Epoch 172/200, Iteration 24/25, Loss: 0.0112
Epoch 172/200, Iteration 25/25, Loss: 0.0167
Train Error:
 Accuracy: 94.88%, Avg loss: 0.006224, MRE: 0.488824
Test Error:
 Accuracy: 92.0%, Avg loss: 0.006824, MRE: 1.848334
Epoch 173/200, Iteration 1/25, Loss: 0.0176
Epoch 173/200, Iteration 2/25, Loss: 0.0084
Epoch 173/200, Iteration 3/25, Loss: 0.0169
Epoch 173/200, Iteration 4/25, Loss: 0.0171
Epoch 173/200, Iteration 5/25, Loss: 0.0140
Epoch 173/200, Iteration 6/25, Loss: 0.0082
Epoch 173/200, Iteration 7/25, Loss: 0.0103
Epoch 173/200, Iteration 8/25, Loss: 0.0178
Epoch 173/200, Iteration 9/25, Loss: 0.0303
Epoch 173/200, Iteration 10/25, Loss: 0.0331
Epoch 173/200, Iteration 11/25, Loss: 0.0279
Epoch 173/200, Iteration 12/25, Loss: 0.0189
Epoch 173/200, Iteration 13/25, Loss: 0.0087
Epoch 173/200, Iteration 14/25, Loss: 0.0129
Epoch 173/200, Iteration 15/25, Loss: 0.0116
Epoch 173/200, Iteration 16/25, Loss: 0.0120
Epoch 173/200, Iteration 17/25, Loss: 0.0175
Epoch 173/200, Iteration 18/25, Loss: 0.0193
Epoch 173/200, Iteration 19/25, Loss: 0.0115
Epoch 173/200, Iteration 20/25, Loss: 0.0096
Epoch 173/200, Iteration 21/25, Loss: 0.0123
Epoch 173/200, Iteration 22/25, Loss: 0.0192
Epoch 173/200, Iteration 23/25, Loss: 0.0092
Epoch 173/200, Iteration 24/25, Loss: 0.0081
Epoch 173/200, Iteration 25/25, Loss: 0.0098
Train Error:
 Accuracy: 91.0%, Avg loss: 0.006264, MRE: 0.507516
Test Error:
 Accuracy: 87.5%, Avg loss: 0.006856, MRE: 1.877630
Epoch 174/200, Iteration 1/25, Loss: 0.0296
Epoch 174/200, Iteration 2/25, Loss: 0.0245
Epoch 174/200, Iteration 3/25, Loss: 0.0075
Epoch 174/200, Iteration 4/25, Loss: 0.0091
Epoch 174/200, Iteration 5/25, Loss: 0.0162
Epoch 174/200, Iteration 6/25, Loss: 0.0214
Epoch 174/200, Iteration 7/25, Loss: 0.0105
Epoch 174/200, Iteration 8/25, Loss: 0.0217
Epoch 174/200, Iteration 9/25, Loss: 0.0060
Epoch 174/200, Iteration 10/25, Loss: 0.0096
Epoch 174/200, Iteration 11/25, Loss: 0.0402
Epoch 174/200, Iteration 12/25, Loss: 0.0129
Epoch 174/200, Iteration 13/25, Loss: 0.0181
Epoch 174/200, Iteration 14/25, Loss: 0.0279
Epoch 174/200, Iteration 15/25, Loss: 0.0070
Epoch 174/200, Iteration 16/25, Loss: 0.0087
Epoch 174/200, Iteration 17/25, Loss: 0.0084
Epoch 174/200, Iteration 18/25, Loss: 0.0084
Epoch 174/200, Iteration 19/25, Loss: 0.0160
Epoch 174/200, Iteration 20/25, Loss: 0.0165
Epoch 174/200, Iteration 21/25, Loss: 0.0175
Epoch 174/200, Iteration 22/25, Loss: 0.0129
Epoch 174/200, Iteration 23/25, Loss: 0.0109
Epoch 174/200, Iteration 24/25, Loss: 0.0168
Epoch 174/200, Iteration 25/25, Loss: 0.0121
Train Error:
 Accuracy: 92.12%, Avg loss: 0.006164, MRE: 0.500506
Test Error:
 Accuracy: 90.0%, Avg loss: 0.006719, MRE: 1.909761
Epoch 175/200, Iteration 1/25, Loss: 0.0092
Epoch 175/200, Iteration 2/25, Loss: 0.0280
Epoch 175/200, Iteration 3/25, Loss: 0.0107
Epoch 175/200, Iteration 4/25, Loss: 0.0150
Epoch 175/200, Iteration 5/25, Loss: 0.0149
Epoch 175/200, Iteration 6/25, Loss: 0.0104
Epoch 175/200, Iteration 7/25, Loss: 0.0127
Epoch 175/200, Iteration 8/25, Loss: 0.0117
Epoch 175/200, Iteration 9/25, Loss: 0.0181
Epoch 175/200, Iteration 10/25, Loss: 0.0209
Epoch 175/200, Iteration 11/25, Loss: 0.0224
Epoch 175/200, Iteration 12/25, Loss: 0.0114
Epoch 175/200, Iteration 13/25, Loss: 0.0159
Epoch 175/200, Iteration 14/25, Loss: 0.0082
Epoch 175/200, Iteration 15/25, Loss: 0.0167
Epoch 175/200, Iteration 16/25, Loss: 0.0092
Epoch 175/200, Iteration 17/25, Loss: 0.0114
Epoch 175/200, Iteration 18/25, Loss: 0.0153
Epoch 175/200, Iteration 19/25, Loss: 0.0080
Epoch 175/200, Iteration 20/25, Loss: 0.0251
Epoch 175/200, Iteration 21/25, Loss: 0.0211
Epoch 175/200, Iteration 22/25, Loss: 0.0223
Epoch 175/200, Iteration 23/25, Loss: 0.0085
Epoch 175/200, Iteration 24/25, Loss: 0.0261
Epoch 175/200, Iteration 25/25, Loss: 0.0187
Train Error:
 Accuracy: 95.12%, Avg loss: 0.006309, MRE: 0.472043
Test Error:
 Accuracy: 92.5%, Avg loss: 0.006920, MRE: 2.003163
Epoch 176/200, Iteration 1/25, Loss: 0.0109
Epoch 176/200, Iteration 2/25, Loss: 0.0106
Epoch 176/200, Iteration 3/25, Loss: 0.0135
Epoch 176/200, Iteration 4/25, Loss: 0.0177
Epoch 176/200, Iteration 5/25, Loss: 0.0092
Epoch 176/200, Iteration 6/25, Loss: 0.0109
Epoch 176/200, Iteration 7/25, Loss: 0.0095
Epoch 176/200, Iteration 8/25, Loss: 0.0103
Epoch 176/200, Iteration 9/25, Loss: 0.0201
Epoch 176/200, Iteration 10/25, Loss: 0.0094
Epoch 176/200, Iteration 11/25, Loss: 0.0195
Epoch 176/200, Iteration 12/25, Loss: 0.0104
Epoch 176/200, Iteration 13/25, Loss: 0.0135
Epoch 176/200, Iteration 14/25, Loss: 0.0215
Epoch 176/200, Iteration 15/25, Loss: 0.0187
Epoch 176/200, Iteration 16/25, Loss: 0.0077
Epoch 176/200, Iteration 17/25, Loss: 0.0226
Epoch 176/200, Iteration 18/25, Loss: 0.0083
Epoch 176/200, Iteration 19/25, Loss: 0.0070
Epoch 176/200, Iteration 20/25, Loss: 0.0173
Epoch 176/200, Iteration 21/25, Loss: 0.0126
Epoch 176/200, Iteration 22/25, Loss: 0.0327
Epoch 176/200, Iteration 23/25, Loss: 0.0234
Epoch 176/200, Iteration 24/25, Loss: 0.0083
Epoch 176/200, Iteration 25/25, Loss: 0.0121
Train Error:
 Accuracy: 90.62%, Avg loss: 0.006284, MRE: 0.507419
Test Error:
 Accuracy: 87.5%, Avg loss: 0.006920, MRE: 1.866975
Epoch 177/200, Iteration 1/25, Loss: 0.0072
Epoch 177/200, Iteration 2/25, Loss: 0.0075
Epoch 177/200, Iteration 3/25, Loss: 0.0115
Epoch 177/200, Iteration 4/25, Loss: 0.0089
Epoch 177/200, Iteration 5/25, Loss: 0.0235
Epoch 177/200, Iteration 6/25, Loss: 0.0074
Epoch 177/200, Iteration 7/25, Loss: 0.0144
Epoch 177/200, Iteration 8/25, Loss: 0.0084
Epoch 177/200, Iteration 9/25, Loss: 0.0071
Epoch 177/200, Iteration 10/25, Loss: 0.0071
Epoch 177/200, Iteration 11/25, Loss: 0.0066
Epoch 177/200, Iteration 12/25, Loss: 0.0269
Epoch 177/200, Iteration 13/25, Loss: 0.0056
Epoch 177/200, Iteration 14/25, Loss: 0.0223
Epoch 177/200, Iteration 15/25, Loss: 0.0095
Epoch 177/200, Iteration 16/25, Loss: 0.0130
Epoch 177/200, Iteration 17/25, Loss: 0.0169
Epoch 177/200, Iteration 18/25, Loss: 0.0113
Epoch 177/200, Iteration 19/25, Loss: 0.0113
Epoch 177/200, Iteration 20/25, Loss: 0.0098
Epoch 177/200, Iteration 21/25, Loss: 0.0158
Epoch 177/200, Iteration 22/25, Loss: 0.0084
Epoch 177/200, Iteration 23/25, Loss: 0.0111
Epoch 177/200, Iteration 24/25, Loss: 0.0099
Epoch 177/200, Iteration 25/25, Loss: 0.0158
Train Error:
 Accuracy: 89.25%, Avg loss: 0.006412, MRE: 0.507390
Test Error:
 Accuracy: 86.5%, Avg loss: 0.007074, MRE: 1.823156
Epoch 178/200, Iteration 1/25, Loss: 0.0200
Epoch 178/200, Iteration 2/25, Loss: 0.0135
Epoch 178/200, Iteration 3/25, Loss: 0.0638
Epoch 178/200, Iteration 4/25, Loss: 0.0145
Epoch 178/200, Iteration 5/25, Loss: 0.0186
Epoch 178/200, Iteration 6/25, Loss: 0.0076
Epoch 178/200, Iteration 7/25, Loss: 0.0139
Epoch 178/200, Iteration 8/25, Loss: 0.0076
Epoch 178/200, Iteration 9/25, Loss: 0.0081
Epoch 178/200, Iteration 10/25, Loss: 0.0105
Epoch 178/200, Iteration 11/25, Loss: 0.0311
Epoch 178/200, Iteration 12/25, Loss: 0.0116
Epoch 178/200, Iteration 13/25, Loss: 0.0076
Epoch 178/200, Iteration 14/25, Loss: 0.0253
Epoch 178/200, Iteration 15/25, Loss: 0.0126
Epoch 178/200, Iteration 16/25, Loss: 0.0176
Epoch 178/200, Iteration 17/25, Loss: 0.0114
Epoch 178/200, Iteration 18/25, Loss: 0.0367
Epoch 178/200, Iteration 19/25, Loss: 0.0090
Epoch 178/200, Iteration 20/25, Loss: 0.0073
Epoch 178/200, Iteration 21/25, Loss: 0.0095
Epoch 178/200, Iteration 22/25, Loss: 0.0090
Epoch 178/200, Iteration 23/25, Loss: 0.0133
Epoch 178/200, Iteration 24/25, Loss: 0.0082
Epoch 178/200, Iteration 25/25, Loss: 0.0092
Train Error:
 Accuracy: 96.38%, Avg loss: 0.006398, MRE: 0.486183
Test Error:
 Accuracy: 93.5%, Avg loss: 0.007046, MRE: 1.889132
Epoch 179/200, Iteration 1/25, Loss: 0.0090
Epoch 179/200, Iteration 2/25, Loss: 0.0193
Epoch 179/200, Iteration 3/25, Loss: 0.0171
Epoch 179/200, Iteration 4/25, Loss: 0.0114
Epoch 179/200, Iteration 5/25, Loss: 0.0189
Epoch 179/200, Iteration 6/25, Loss: 0.0185
Epoch 179/200, Iteration 7/25, Loss: 0.0099
Epoch 179/200, Iteration 8/25, Loss: 0.0144
Epoch 179/200, Iteration 9/25, Loss: 0.0137
Epoch 179/200, Iteration 10/25, Loss: 0.0187
Epoch 179/200, Iteration 11/25, Loss: 0.0167
Epoch 179/200, Iteration 12/25, Loss: 0.0189
Epoch 179/200, Iteration 13/25, Loss: 0.0128
Epoch 179/200, Iteration 14/25, Loss: 0.0120
Epoch 179/200, Iteration 15/25, Loss: 0.0224
Epoch 179/200, Iteration 16/25, Loss: 0.0340
Epoch 179/200, Iteration 17/25, Loss: 0.0189
Epoch 179/200, Iteration 18/25, Loss: 0.0114
Epoch 179/200, Iteration 19/25, Loss: 0.0072
Epoch 179/200, Iteration 20/25, Loss: 0.0133
Epoch 179/200, Iteration 21/25, Loss: 0.0087
Epoch 179/200, Iteration 22/25, Loss: 0.0088
Epoch 179/200, Iteration 23/25, Loss: 0.0148
Epoch 179/200, Iteration 24/25, Loss: 0.0160
Epoch 179/200, Iteration 25/25, Loss: 0.0078
Train Error:
 Accuracy: 93.0%, Avg loss: 0.006136, MRE: 0.478249
Test Error:
 Accuracy: 91.5%, Avg loss: 0.006803, MRE: 1.955492
Epoch 180/200, Iteration 1/25, Loss: 0.0141
Epoch 180/200, Iteration 2/25, Loss: 0.0127
Epoch 180/200, Iteration 3/25, Loss: 0.0093
Epoch 180/200, Iteration 4/25, Loss: 0.0219
Epoch 180/200, Iteration 5/25, Loss: 0.0151
Epoch 180/200, Iteration 6/25, Loss: 0.0130
Epoch 180/200, Iteration 7/25, Loss: 0.0088
Epoch 180/200, Iteration 8/25, Loss: 0.0194
